"","sample","phase","tab","rep","nominal_time","dw_g","time_h","Cd111_ppb","Cd114_ppb","Cu63_ppb","Cu65_ppb","Ni60_ppb","Ni62_ppb","clear"
"311","TD_labeling_9.25d_2_3","TD","4",2,"6h",0.0553,5.93333333333333,0.854226101672119,9.88961485847725,5.10433686978299,21.7047262050523,3.93750981049403,16.5225658217885,0
"312","TD_labeling_9.25d_3_1","TD","4",3,"6h",0.0835,6.01666666666667,0.706298306895931,7.85599567907357,4.66221253001382,18.0529637395582,3.1953888185049,15.7841596874512,0
"313","TD_labeling_9.25d_3_2","TD","4",3,"6h",0.102,6.01666666666667,0.908426668359614,7.58012161710453,4.71901927263404,14.7021165517136,2.63349719222143,12.1683601257943,0
"314","TD_labeling_9.25d_3_3","TD","4",3,"6h",0.1075,6.01666666666667,0.636792535912793,3.92387264105966,3.98625140095607,9.25111266621026,2.09598765967286,7.88179540298526,0
"315","TD_labeling_9.25d_4_1","TD","4",4,"6h",0.0899,6.06666666666667,0.862592764882641,6.44770233919124,3.22953089250096,8.34729610945762,2.68437665977351,9.1419694136734,0
"316","TD_labeling_9.25d_4_2","TD","4",4,"6h",0.0875,6.06666666666667,0.807750700853471,5.06440476754886,4.67533523413285,11.0899656015705,3.93757045240115,8.4810473724834,0
"317","TD_labeling_9.25d_4_3","TD","4",4,"6h",0.0988,6.06666666666667,0.941404775710753,7.56870605580266,4.40365519393681,11.6038662302789,3.79727760898523,10.1783220535293,0
"318","ref_10d_1_1","ref","4",1,"24h",0.0755,NA,0.663193328093775,5.47576891648415,3.62229458604252,9.4393316546688,1.34777129089265,5.03404162895767,0
"319","ref_10d_1_2","ref","4",1,"24h",0.0896,NA,0.673809000899211,3.04762666051019,4.66609787892632,8.73227477248725,1.81309359851672,4.68451866787586,0
"320","ref_10d_1_3","ref","4",1,"24h",0.0795,NA,1.203074644827,8.84215761820844,3.9524449411655,10.3151141348226,2.89560521397595,9.81887905910271,0
"321","ref_10d_2_1","ref","4",2,"24h",0.0909,NA,1.20333941379062,9.43353088597386,5.40214485328708,16.1219413089626,2.37225078452819,10.7709848343055,0
"322","ref_10d_2_2","ref","4",2,"24h",0.0752,NA,0.761953541202026,5.99538599075485,4.97132759874047,11.0961162526117,1.4932455870609,9.98090785407702,0
"323","ref_10d_2_3","ref","4",2,"24h",0.0717,NA,1.01085549332772,9.11367338506774,5.56074674682064,17.7449316072557,2.14740319969568,12.4765770851851,0
"324","ref_10d_3_1","ref","4",3,"24h",0.0859,NA,0.831157314641356,8.9279498327645,5.52304071356163,18.4921710177083,1.09029500619554,15.4706693876442,0
"325","ref_10d_3_2","ref","4",3,"24h",0.0633,NA,1.04587161068727,7.82546573912842,5.25213572366999,13.166082874585,2.23594453694819,12.1482670426266,0
"326","ref_10d_3_3","ref","4",3,"24h",0.0532,NA,0.796365705718075,9.06229104440999,5.37449589591181,21.0989426030788,1.88772152489575,12.5709909765234,0
"327","Bioa_labeling_10d_1_1","Bioa","4",1,"24h",0.0935,24.1333333333333,0.701355726702593,6.29828586156786,4.13669293112207,10.7647207093318,3.27270786609804,14.8916056745148,0
"328","Bioa_labeling_10d_1_2","Bioa","4",1,"24h",0.1047,24.1333333333333,0.668701449448674,6.38629947398247,3.92202443096255,10.4463255164148,1.74524169062675,10.26083312964,0
"329","Bioa_labeling_10d_1_3","Bioa","4",1,"24h",0.0956,24.1333333333333,0.878466561406186,5.71838424213349,4.91635833043622,10.4108619712976,1.94608165022838,7.4014656019267,0
"330","Bioa_labeling_10d_1_4","Bioa","4",1,"24h",0.1003,24.1333333333333,0.876179607464863,6.78507447841171,4.93504591636071,13.5705023604261,3.26656444595308,11.7792012238502,0
"331","Bioa_labeling_10d_2_1","Bioa","4",2,"24h",0.0878,24.1666666666667,0.881561184186701,7.68989067156257,4.78415875688846,10.4832577402617,1.23859830490269,6.81252136602209,0
"332","Bioa_labeling_10d_2_2","Bioa","4",2,"24h",0.0756,24.1666666666667,1.0696921754783,6.62806448118637,3.83505720821501,8.19518275122197,1.91833705359802,5.08305106102417,0
"333","Bioa_labeling_10d_2_3","Bioa","4",2,"24h",0.0704,24.1666666666667,0.897765590593641,8.87631457407491,5.18682524504054,13.8580295133235,2.04903116703707,14.7785783952036,0
"334","Bioa_labeling_10d_2_4","Bioa","4",2,"24h",0.0732,24.1666666666667,0.797819702692481,7.5059207588014,4.50289129559633,10.6992311939907,1.88280841822226,9.90505423551908,0
"335","Bioa_labeling_10d_3_1","Bioa","4",3,"24h",0.0985,24.3166666666667,0.612422267554671,6.2248639911003,4.93168360084529,12.8033722450265,2.59672384960086,9.16006601600536,0
"336","Bioa_labeling_10d_3_2","Bioa","4",3,"24h",0.1159,24.3166666666667,0.640771335254685,3.95159911796676,3.80573780839724,7.31212780311455,1.70852944560736,5.77525992894592,0
"337","Bioa_labeling_10d_3_3","Bioa","4",3,"24h",0.09,24.3166666666667,0.694407818291559,6.32846437520434,4.2645415401989,10.0646728060561,2.80117533690143,8.39963693592661,0
"338","Bioa_labeling_10d_3_4","Bioa","4",3,"24h",0.1007,24.3166666666667,0.709281743797726,5.49292952568249,4.6868739358591,11.3154101930095,2.97027966999657,9.51967695202723,0
"339","Bioa_labeling_10d_4_1","Bioa","4",4,"24h",0.1084,24.1166666666667,0.594775952854816,5.42180950482238,4.05623590055439,9.011683914185,2.14771240062752,9.24483596047244,0
"340","Bioa_labeling_10d_4_2","Bioa","4",4,"24h",0.1044,24.1166666666667,0.530889926126578,5.06006700257931,4.50748136029805,10.1270517905049,2.30080057805263,8.21275157618964,0
"341","Bioa_labeling_10d_4_3","Bioa","4",4,"24h",0.1051,24.1166666666667,0.771811683508089,8.49337420389968,4.57048309329876,11.0689477982435,2.17466031677354,16.7507425513631,0
"342","Bioa_labeling_10d_4_4","Bioa","4",4,"24h",0.0732,24.1166666666667,0.741797115091681,5.6222872257165,5.30264726496682,14.7748378333549,3.30008212745844,8.94022860281757,0
"343","TD_labeling_10d_1_1","TD","4",1,"24h",0.0851,24.2833333333333,0.860356157319968,6.79443333329944,4.07254467368791,8.28492403725296,3.48553632804755,7.15034849230755,0
"344","TD_labeling_10d_1_2","TD","4",1,"24h",0.102,24.2833333333333,0.914973582772301,7.83680241992273,4.38102071395824,10.4615484418176,3.38216197768207,9.67406879072041,0
"345","TD_labeling_10d_1_3","TD","4",1,"24h",0.0841,24.2833333333333,0.788484818519804,5.22311778424478,3.60157601720873,9.2969552021722,1.99925002596858,5.43806916797846,0
"346","TD_labeling_10d_2_1","TD","4",2,"24h",0.0816,24.1833333333333,1.00309354988878,9.98823292465964,4.35773344452592,13.6180686746832,5.96617672033831,15.8237439033255,0
"347","TD_labeling_10d_2_2","TD","4",2,"24h",0.0789,24.1833333333333,0.965980261338918,9.59559372713077,5.78386467513779,16.622073002155,4.79475175943816,13.9233007837037,0
"348","TD_labeling_10d_3_1","TD","4",3,"24h",0.0985,24.2333333333333,0.731758302647985,3.77994197460906,4.38893697739377,8.86099017791548,3.37539102291674,6.27637587017519,0
"349","TD_labeling_10d_3_2","TD","4",3,"24h",0.089,24.2333333333333,0.676092417122668,5.37910637913665,3.50194902217493,7.58242600038163,9.56749460164088,11.7777491553526,0
"350","TD_labeling_10d_3_3","TD","4",3,"24h",0.0958,24.2333333333333,0.712766899458228,5.63519989731661,4.96002827626218,11.0672338358266,4.41499766941418,7.82335839997993,0
"351","TD_labeling_10d_4_1","TD","4",4,"24h",0.0813,24.25,0.915151470402972,9.69046777224793,4.11261124789522,9.90121638716217,5.09953092156048,14.3683993444959,0
"352","TD_labeling_10d_4_2","TD","4",4,"24h",0.0657,24.25,1.14344335103316,10.7210046943127,4.12517975869805,9.27202876122394,7.21758636007998,13.2970193761271,0
"353","TD_labeling_10d_4_3","TD","4",4,"24h",0.064,24.25,0.795371489248555,7.8924606401108,3.5904299432384,8.34634055901425,10.1712868089044,17.7482070457744,0
"354","ref_12d_1_1","ref","4",1,"72h",0.0669,NA,0.940507271325771,6.25495533152851,3.71639919428822,8.9925680642086,1.45885937129692,5.69997218646654,0
"355","ref_12d_1_2","ref","4",1,"72h",0.0774,NA,0.762382296920529,5.91919353792744,4.16835170098398,9.42768240994125,2.25587598713068,6.91375012803018,0
"356","ref_12d_1_3","ref","4",1,"72h",0.0887,NA,0.644223981356995,4.03005997831915,4.03463430729337,7.71522261570082,2.70262679350947,8.05480103389879,0
"357","ref_12d_2_1","ref","4",2,"72h",0.0677,NA,0.762973116349968,9.12746644070674,5.04341930951081,12.9592766696474,1.41906840903089,16.4959878153235,0
"358","ref_12d_2_2","ref","4",2,"72h",0.0915,NA,0.926492432633509,5.65400308559234,4.74117225847054,13.2071884923863,2.78293419684906,9.03199555828858,0
"359","ref_12d_2_3","ref","4",2,"72h",0.0462,NA,1.14221275799267,10.2601576926764,4.92000667445271,11.2765045094213,0.9845383182592,12.3869367480279,0
"360","ref_12d_3_1","ref","4",3,"72h",0.0859,NA,0.910748545514148,6.5231072953879,4.14468289901415,8.75849055102603,0.952161880196053,7.24105902717765,0
"361","ref_12d_3_2","ref","4",3,"72h",0.07,NA,0.810043920961774,4.85721064798752,3.86589012465582,7.85813985512964,1.92861978306318,7.47588668606267,0
"362","ref_12d_3_3","ref","4",3,"72h",0.0771,NA,0.640011395508985,4.81996693908018,3.8971381303294,9.91525822794787,1.1139566041967,8.8032710622395,0
"363","TD_labeling_12d_1_1","TD","4",1,"72h",0.0746,71.3333333333333,0.867593414129347,6.17888543020839,5.44343246344309,9.43564285412075,13.7462352117591,22.5551262904237,0
"364","TD_labeling_12d_1_3","TD","4",1,"72h",0.0824,71.3333333333333,0.986127561507845,6.32789321618412,4.46515242816318,10.4282722998867,10.2586396469247,15.1166113886609,0
"365","TD_labeling_12d_1_4","TD","4",1,"72h",0.0882,71.3333333333333,0.75524576796661,5.89797558742175,3.40242539715956,7.13717995545923,11.3837019553748,17.0157386283215,0
"366","TD_labeling_12d_2_1","TD","4",2,"72h",0.0841,71.4166666666667,0.614090969346827,6.08614096002705,5.38384241532001,14.1367201830472,48.7434857062944,62.9146717364756,0
"367","TD_labeling_12d_2_2","TD","4",2,"72h",0.0816,71.4166666666667,0.568708321179184,6.1836723087171,5.10978621273643,13.7751071940482,9.03250531597949,16.5002549124658,0
"368","TD_labeling_12d_2_3","TD","4",2,"72h",0.0762,71.4166666666667,0.92559110135271,4.9487205940315,3.99780481357803,7.95953880019565,8.36197301394843,12.3272115523003,0
"369","TD_labeling_12d_2_4","TD","4",2,"72h",0.0726,71.4166666666667,0.856453128378684,5.47429287900015,4.18191832400863,8.43580868346296,7.63798178944313,11.9645808369519,0
"370","TD_labeling_12d_3_1","TD","4",3,"72h",0.0785,71.3166666666667,0.769842962350924,7.4132207924085,5.31962772528616,13.9942096287665,8.81945471631478,19.0329709142785,0
"371","TD_labeling_12d_3_2","TD","4",3,"72h",0.0811,71.3166666666667,0.690416338737807,6.24562275997309,3.96253434299549,8.43322822739212,14.8512094485302,22.6181412346659,0
"372","TD_labeling_12d_3_3","TD","4",3,"72h",0.0772,71.3166666666667,0.808495198385082,7.27984922295677,4.092899139334,10.6587173859459,11.1210216658198,18.7111976393073,0
"373","TD_labeling_12d_3_4","TD","4",3,"72h",0.066,71.3166666666667,0.83151844453137,7.14941169466109,4.90371934880611,12.2637789048907,6.90405192278715,13.8288812735715,0
"374","TD_labeling_12d_4_1","TD","4",4,"72h",0.0812,71.2833333333333,0.813628865983314,7.94817731686715,4.4170296776906,8.76664428152402,10.6939732911572,18.7094718846818,0
"375","TD_labeling_12d_4_2","TD","4",4,"72h",0.0737,71.2833333333333,0.901916075701497,9.40360974077334,4.39874850668331,10.8326677464705,5.68090911960992,16.059839848366,0
"376","TD_labeling_12d_4_3","TD","4",4,"72h",0.0731,71.2833333333333,0.807399446909614,8.00218309340253,4.6886807334787,12.0021673596489,6.36583931120368,14.2708414995148,0
"377","TD_labeling_12d_4_4","TD","4",4,"72h",0.0823,71.2833333333333,0.771778398581218,5.24327675970978,5.01256155250508,8.56037165519009,8.36234165120568,12.0388687051476,0
"378","pre_labeling_(5)_14d_1","pre_labeling","5",1,"14",0.0632,NA,0.916969548117529,6.81057687062481,4.96393071180803,14.508940786838,1.97571369322399,10.3452897283176,0
"379","pre_labeling_(5)_14d_2","pre_labeling","5",2,"14",0.0549,NA,0.741294206197537,7.66762851470077,6.18506719824274,22.3460250200959,1.18036157174819,10.7298598610546,0
"380","pre_labeling_(5)_14d_3","pre_labeling","5",3,"14",0.0511,NA,1.01530431432028,9.27987424774068,5.37214108940131,17.5902871986057,1.49713516789198,12.9572362814615,0
"381","pre_labeling_(5)_14d_4","pre_labeling","5",4,"14",0.052,NA,0.706718240039532,6.37814314497508,4.36044317835254,14.541414313922,3.18165025083697,12.8390871585855,0
"382","pre_labeling_(5)_14d_5","pre_labeling","5",5,"14",0.0642,NA,0.945394585656269,7.19819122574036,7.05545418775312,29.1537607279086,3.30381503350346,12.5979873738768,0
"383","pre_labeling_(5)_14d_6","pre_labeling","5",6,"14",0.0597,NA,1.07962415567371,8.28466082118984,6.38296400418878,26.8349830932179,1.62053318518733,10.4852278858059,0
"384","pre_labeling_(5)_14d_7","pre_labeling","5",7,"14",0.0665,NA,1.13204577841133,6.68487447944782,4.75772959906577,13.7709289846552,2.32346814186388,8.63551592541017,0
"385","pre_labeling_(5)_14d_8","pre_labeling","5",8,"14",0.0466,NA,0.852798648285013,6.60264205940576,4.43958566474794,12.0327693722715,1.16967401630168,6.22529294780399,0
"386","pre_labeling_(5)_14d_9","pre_labeling","5",9,"14",0.0564,NA,0.984076039777033,7.71875210427075,4.21536917965441,15.1119518947788,2.5118760939027,10.8760018020767,0
"387","pre_labeling_(5)_14d_10","pre_labeling","5",10,"14",0.0552,NA,0.867829077294319,6.78231142929658,5.81205333606991,20.2131669097963,1.59736549524236,9.58785102141641,0
"388","ref_12.25d_1_1","ref","5",1,"6h",0.1319,NA,0.812850041706144,4.77171690290071,4.41696204468103,10.9035590088618,3.26424958861219,6.5504611368376,0
"389","ref_12.25d_1_2","ref","5",1,"6h",0.0576,NA,1.39394433028444,11.1491216880238,4.87882476746275,18.4036350664393,1.00052257679677,11.2667298676653,0
"390","ref_12.25d_1_3","ref","5",1,"6h",0.0599,NA,0.854079140763507,10.8041076207903,6.14224793082145,24.1651685453361,3.35236449601174,20.0819000971301,0
"391","ref_12.25d_2_1","ref","5",2,"6h",0.0881,NA,0.866906548035767,8.52902170925229,5.11501779312828,14.6288100385065,0.630361922940248,11.3990801630843,0
"392","ref_12.25d_2_2","ref","5",2,"6h",0.0894,NA,1.20820952134266,6.84319872771154,5.70533180839273,12.7522693121189,1.76112972092231,6.55563259262289,0
"393","ref_12.25d_2_3","ref","5",2,"6h",0.0667,NA,0.85038277954927,7.08481447051831,5.66580071868268,19.8913692105817,2.55675587469419,9.65631951319983,0
"394","ref_12.25d_3_1","ref","5",3,"6h",0.106,NA,0.664960466907698,5.36135032906753,4.03471833156015,11.8196243397333,1.50438449887254,6.23413151567381,0
"395","ref_12.25d_3_2","ref","5",3,"6h",0.0816,NA,0.807029211827545,4.91858677085655,5.50625291023698,11.9973901156243,4.31238906479976,8.16534240782812,0
"396","ref_12.25d_3_3","ref","5",3,"6h",0.0793,NA,0.545005857100441,4.87970636040264,4.51934923258714,11.4844501482496,2.72370096155858,9.97677238441947,0
"397","TD_labeling_12.25d_1_1","TD","5",1,"6h",0.0817,6,0.978464320757922,7.47141333445307,5.91840899806222,15.9519906083617,3.72696534714526,10.3604132281964,0
"398","TD_labeling_12.25d_1_2","TD","5",1,"6h",0.074,6,0.682863918921968,5.42148544127935,3.58515732333407,9.03129593355931,2.23193667829013,7.76773747709047,0
"399","TD_labeling_12.25d_1_3","TD","5",1,"6h",0.0646,6,0.758481064704847,5.31608850314036,5.26869919348622,14.9646863386013,1.99103762124245,5.73293535159133,0
"400","TD_labeling_12.25d_2_1","TD","5",2,"6h",0.0721,6,0.807026474217645,10.0367091671043,5.34255542224613,19.3380631914413,4.15269889891058,14.5605704501826,0
"401","TD_labeling_12.25d_2_2","TD","5",2,"6h",0.1009,6,0.896994346638639,5.79799927835709,3.77527590863077,10.0449172942374,1.95294944953689,6.06758781644759,0
"402","TD_labeling_12.25d_2_3","TD","5",2,"6h",0.0778,6,0.906415027534116,6.66617908470848,4.66338283108216,12.0334457967603,2.31742991356614,7.25251924872658,0
"403","TD_labeling_12.25d_3_1","TD","5",3,"6h",0.0853,6.01666666666667,0.740357134920096,5.65896153860149,4.45046185495728,12.50467135133,1.66764517926607,6.02317993784835,0
"404","TD_labeling_12.25d_3_2","TD","5",3,"6h",0.0999,6.01666666666667,0.946183651234441,5.6920366629415,4.20199223395501,12.1368602480207,3.56712856615012,8.21787988123368,0
"405","TD_labeling_12.25d_3_3","TD","5",3,"6h",0.0951,6.01666666666667,0.631196080667653,5.23197827677433,4.50875296078765,12.9075250997862,2.66825980310516,11.5586976030541,0
"406","TD_labeling_12.25d_4_1","TD","5",4,"6h",0.0916,6.01666666666667,0.867333213673017,9.18142650948042,5.1484924757732,20.185693869231,1.94067853856524,10.8115782384896,0
"407","TD_labeling_12.25d_4_2","TD","5",4,"6h",0.0572,6.01666666666667,1.18094820557195,12.0307243927058,6.45609519728817,26.4230016090415,1.64131399402122,15.0315284278496,0
"408","TD_labeling_12.25d_4_3","TD","5",4,"6h",0.0698,6.01666666666667,1.02756107516426,10.6323546970023,6.55531557230996,19.8239057673287,7.76207971922434,20.7194944724016,0
"409","ref_13d_1_1","ref","5",1,"24h",0.0709,NA,0.708030520448808,7.58498715262948,6.2196287467251,25.3324383773496,2.64883441142834,14.1329290428675,0
"410","ref_13d_1_2","ref","5",1,"24h",0.0401,NA,1.02712638265437,8.22049868108441,4.93347200185939,11.4239841991801,0.563568228795833,7.76451648267252,0
"411","ref_13d_1_3","ref","5",1,"24h",0.0449,NA,0.602018218334655,5.66624521864755,5.19332099930938,15.7519797217733,2.3895909595029,11.8268831461801,0
"412","ref_13d_2_1","ref","5",2,"24h",0.0827,NA,0.974645389485342,7.93887668138242,4.61775531847201,13.9100467213406,2.36418499940564,7.19580922446348,0
"413","ref_13d_2_2","ref","5",2,"24h",0.0701,NA,0.809568990495398,6.83594584805309,3.49561432426261,9.30873397541085,1.54079161050172,6.50463492400881,0
"414","ref_13d_2_3","ref","5",2,"24h",0.059,NA,0.810515485600195,5.79745940609562,5.11316106404439,15.7562419823696,3.10574538169754,9.99945600194376,0
"415","ref_13d_3_1","ref","5",3,"24h",0.079,NA,0.938262327170098,8.80391507302056,6.23245795702813,23.0327191763159,2.33784987944676,12.521876946529,0
"416","ref_13d_3_2","ref","5",3,"24h",0.0621,NA,0.670080159626481,8.15331961551814,7.70100639497971,35.1933244480519,1.62383129662572,17.4967930943556,0
"417","ref_13d_3_3","ref","5",3,"24h",0.0549,NA,1.33578736324396,14.3717893977053,5.10276977227408,16.5465763980014,1.30353806786566,12.7105482311069,0
"418","Bioa_labeling_13d_1_1","Bioa","5",1,"24h",0.0807,23.8833333333333,0.897775626471003,5.88767664689027,5.03796789940096,12.9518760937897,2.14768869583002,9.0308740706426,0
"419","Bioa_labeling_13d_1_2","Bioa","5",1,"24h",0.0734,23.8833333333333,0.758732003228011,6.0109822041219,4.50636773025569,10.9799222416813,2.18118051412182,5.86429600589777,0
"420","Bioa_labeling_13d_1_3","Bioa","5",1,"24h",0.0974,23.8833333333333,1.11225778482547,9.37882456990982,4.2098910650106,11.2448767684592,2.12001395837602,7.46777803601137,0
"421","Bioa_labeling_13d_1_4","Bioa","5",1,"24h",0.1105,23.8833333333333,0.676249259953792,4.79344457832224,4.36561112185665,9.48641188480825,4.25501710209408,9.9455176528177,0
"422","Bioa_labeling_13d_2_1","Bioa","5",2,"24h",0.079,23.8833333333333,1.1797914301548,8.29376818837711,4.79312150582331,14.0012563512774,1.61817860489948,6.36954920016211,0
"423","Bioa_labeling_13d_2_2","Bioa","5",2,"24h",0.1263,23.8833333333333,0.712806850408472,3.66294808888348,3.59225573023186,6.9238711526742,1.49616421393111,4.18227128298078,0
"424","Bioa_labeling_13d_2_3","Bioa","5",2,"24h",0.0712,23.8833333333333,0.801642983746732,7.05554708449034,5.79403949676027,18.1127782694499,2.63378362288457,11.6986357509713,0
"425","Bioa_labeling_13d_2_4","Bioa","5",2,"24h",0.1136,23.8833333333333,0.694181014150306,7.45991306190482,5.19019895909187,16.137841204597,2.4407848552451,10.5009652707904,0
"426","Bioa_labeling_13d_3_1","Bioa","5",3,"24h",0.1114,24.0333333333333,0.831289072791092,6.77376696241609,4.12712022304646,9.29162359805713,1.48566854389981,7.09208954505544,0
"427","Bioa_labeling_13d_3_2","Bioa","5",3,"24h",0.0776,24.0333333333333,0.598076154981934,5.5716533768433,4.62205146070404,14.9827808177374,2.39824892944204,10.6601867169208,0
"428","Bioa_labeling_13d_3_3","Bioa","5",3,"24h",0.0633,24.0333333333333,0.633114780008417,5.61423617642702,4.62334322385061,12.0172600044856,2.46921470757655,11.8009301836631,0
"429","Bioa_labeling_13d_4_1","Bioa","5",4,"24h",0.1031,23.8833333333333,0.806277370256664,7.37209892097093,5.40587827948111,22.3971554204976,2.69201043391192,12.9057249002492,0
"430","Bioa_labeling_13d_4_2","Bioa","5",4,"24h",0.0868,23.8833333333333,1.13262446218433,9.72835457326632,4.32220313841906,13.926184796221,2.19904945561042,12.6669978208414,0
"431","Bioa_labeling_13d_4_3","Bioa","5",4,"24h",0.0758,23.8833333333333,1.26367051611444,7.87664940939753,4.77852762333247,11.8902292339102,2.98769829816054,7.92966993372918,0
"432","Bioa_labeling_13d_4_4","Bioa","5",4,"24h",0.1084,23.8833333333333,0.642150960330598,3.42532501303764,5.66973849188903,11.2160599542975,1.69041614522733,6.20447355392236,0
"433","TD_labeling_13d_1_1","TD","5",1,"24h",0.0834,23.9166666666667,0.422138413844716,3.57872586576599,2.14613980657488,7.22937727345777,1.53865399365427,4.86217983054059,0
"434","TD_labeling_13d_1_2","TD","5",1,"24h",0.0753,23.9166666666667,1.17132086812205,7.91020663160282,5.18000326818987,15.8616020873246,3.40707947603638,8.42332863730044,0
"435","TD_labeling_13d_1_3","TD","5",1,"24h",0.0698,23.9166666666667,0.985904804665806,8.68108770798574,4.1770658107073,10.8803851621957,4.34026894471296,15.8266283692795,0
"436","TD_labeling_13d_2_1","TD","5",2,"24h",0.0978,24,0.67789794981991,5.1466495181761,5.38181650689427,11.5111120089243,2.61542401770275,6.76272972065764,0
"437","TD_labeling_13d_2_2","TD","5",2,"24h",0.0931,24,1.01746649722579,9.41335172681985,4.84653069247223,17.1985454690312,8.0380129769469,15.9329640286708,0
"438","TD_labeling_13d_2_3","TD","5",2,"24h",0.0795,24,0.970767278322335,7.43053619405239,4.64147413048835,11.037134333705,4.83714156536626,11.4587500660953,0
"439","TD_labeling_13d_3_1","TD","5",3,"24h",0.0836,24.0333333333333,0.71505520469858,5.77650321846109,4.12461917659579,9.71783102346125,4.90640919067326,11.1583699649547,0
"440","TD_labeling_13d_3_2","TD","5",3,"24h",0.114,24.0333333333333,0.851736544395705,5.56778146956856,4.24354488662204,10.6200191014726,2.45671525211628,5.26231762094333,0
"441","TD_labeling_13d_3_3","TD","5",3,"24h",0.06,24.0333333333333,0.906622417178987,6.76060667036784,5.72239283375237,18.7476979872042,2.93744357194778,12.1235205558517,0
"442","TD_labeling_13d_4_1","TD","5",4,"24h",0.0875,24,0.800130619275937,4.63678037897688,3.95845126927879,10.971440801545,9.47966993412956,12.8543946112675,0
"443","TD_labeling_13d_4_2","TD","5",4,"24h",0.1044,24,0.752652327564487,5.72196069180218,4.58359936291994,12.0626673579037,3.25558326558832,10.1921497610766,0
"444","TD_labeling_13d_4_3","TD","5",4,"24h",0.0685,24,0.470745892559066,5.74338631782321,4.53589059459083,13.7259867404322,6.44938611750965,14.4475940792069,0
"445","ref_15d_1_1","ref","5",1,"72h",0.0636,NA,0.993949326436528,10.4569581152376,4.21013566459335,13.6204738570732,2.56161840671271,12.2895320514953,0
"446","ref_15d_1_2","ref","5",1,"72h",0.0769,NA,0.658149048909919,5.68967325985365,3.80704128823039,8.28404128212428,2.42096079983546,6.57837933275348,0
"447","ref_15d_1_3","ref","5",1,"72h",0.0701,NA,0.869681345383651,4.9368267362508,4.0334159751724,7.43395068877416,1.39667500547653,4.91159081887343,0
"448","ref_15d_2_1","ref","5",2,"72h",0.0635,NA,1.03997628037737,8.02723065557725,5.65649798698563,14.2698913335846,4.35125986304795,10.3225228690293,0
"449","ref_15d_2_2","ref","5",2,"72h",0.0713,NA,1.24281076852533,7.37363673037195,5.10631496115573,13.2659238120244,2.76086885346265,7.6045434866805,0
"450","ref_15d_2_3","ref","5",2,"72h",0.0804,NA,0.899133504766042,8.24289372448697,4.52091312380135,13.0216036827973,3.26478368352722,14.0500527080634,0
"451","ref_15d_3_1","ref","5",3,"72h",0.0638,NA,0.866689978847097,6.59068636518225,4.8345030980259,11.3929562317256,4.63362602577533,11.1058310521143,0
"452","ref_15d_3_2","ref","5",3,"72h",0.0586,NA,1.15786908815945,8.47996985890681,4.06655054916568,14.3340755873761,2.77727085282935,12.5156211478137,0
"453","ref_15d_3_3","ref","5",3,"72h",0.0608,NA,0.863920364532405,6.75891347848221,4.36912943849629,10.041327720949,2.18668929173114,9.42047083929774,0
"454","TD_labeling_15d_1_1","TD","5",1,"72h",0.0735,71.9666666666667,0.814067798061884,7.43361346083339,5.12393538249413,14.1474558819022,9.40777642490497,17.5018652672489,0
"455","TD_labeling_15d_1_2","TD","5",1,"72h",0.0726,71.9666666666667,0.991158975538993,7.85719878080348,3.86172411317203,11.0327675877662,7.13894680568366,12.8943016615095,0
"456","TD_labeling_15d_1_3","TD","5",1,"72h",0.0641,71.9666666666667,0.874857287414899,7.7073237292827,4.21448078719936,11.7984237131063,7.38657887708186,15.0795738092495,0
"457","TD_labeling_15d_1_4","TD","5",1,"72h",0.0808,71.9666666666667,0.76889107001221,5.99061003516851,5.08469747903434,10.3614621149614,8.94347276915307,13.5507499814739,0
"458","TD_labeling_15d_2_1","TD","5",2,"72h",0.1077,72.05,1.05557157601173,6.06594609174341,4.3449274444543,8.867057194615,5.96446723969563,10.660358744333,0
"459","TD_labeling_15d_2_2","TD","5",2,"72h",0.1019,72.05,0.814500842424096,5.67361505290661,3.59746966191227,8.51617591224429,9.5439072420448,12.2722696189467,0
"460","TD_labeling_15d_2_3","TD","5",2,"72h",0.0588,72.05,0.768600693671298,6.22500151787597,4.56891180941167,11.3212800106796,11.3615974608737,17.2904914791518,0
"461","TD_labeling_15d_2_4","TD","5",2,"72h",0.07,72.05,0.802426820077563,7.76163412710862,4.04023993502085,8.20152984986039,12.6823823064655,19.4521286717158,0
"462","TD_labeling_15d_3_1","TD","5",3,"72h",0.0828,71.9833333333333,0.689556368898663,4.30768581611069,4.18953049911961,9.10966962367351,4.63096317271567,8.20950476735142,0
"463","TD_labeling_15d_3_2","TD","5",3,"72h",0.0798,71.9833333333333,0.777292153548336,7.40468031826266,4.32946865696052,10.3163660588715,6.66753884269795,14.8711109485346,0
"464","TD_labeling_15d_3_3","TD","5",3,"72h",0.0792,71.9833333333333,0.975603464641346,8.66304273384699,4.66512333096545,14.0970364865262,4.50825582650929,12.29109583433,0
"465","TD_labeling_15d_3_4","TD","5",3,"72h",0.0833,71.9833333333333,0.918738856843383,8.0670601796452,4.95307976281711,10.07487241801,15.0238486491875,24.1279227834361,0
"466","TD_labeling_15d_4_1","TD","5",4,"72h",0.0768,71.9,1.11061996392278,7.17352090846646,5.13052423810546,12.4747475615992,8.96903348046846,15.5373851421414,0
